geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
29450,-21.15039969138189,-41.56922379070512,apiaca,ES
29450,-21.153887179804105,-41.56655461851691,apiaca,ES
30180,-19.926141851520523,-43.93684827200066,belo horizonte,MG
30180,-19.93294796808813,-43.94620839286745,belo horizonte,MG
30180,-19.92793101671528,-43.9561709919065,belo horizonte,MG
30190,-19.921126734952896,-43.94119674937962,belo horizonte,MG
30190,-19.9231977783392,-43.93766143363756,belo horizonte,MG
30190,-19.93045625783373,-43.95629402469849,belo horizonte,MG
30220,-19.942447820416717,-43.91448426755726,belo horizonte,MG
30220,-19.94043886608411,-43.91274892555602,belo horizonte,MG
30220,-19.932893004443397,-43.923570348606326,belo horizonte,MG
30295,-19.91222323130401,-43.87804546638037,belo horizonte,MG
30295,-19.913258242022035,-43.88401723535694,belo horizonte,MG
30295,-19.91645124063705,-43.88557085636794,belo horizonte,MG
30380,-19.950113421576656,-43.95583838718328,belo horizonte,MG
30380,-19.94911118454628,-43.95760860006343,belo horizonte,MG
30380,-19.953092084655754,-43.9513070291419,belo horizonte,MG
30315,-19.95455748237063,-43.93409969455826,belo horizonte,MG
30315,-19.951513166801345,-43.93677624632119,belo horizonte,MG
30315,-19.952864800450072,-43.93143811449013,belo horizonte,MG
30441,-19.935201059120523,-43.9567957307693,belo horizonte,MG
30441,-19.935042575599397,-43.95749980917397,belo horizonte,MG
30441,-19.938992877055743,-43.96274877921402,belo horizonte,MG
30580,-19.95806146849216,-43.98571701122408,belo horizonte,MG
30580,-19.96422385928213,-43.99131772773953,belo horizonte,MG
30580,-19.961406902014048,-43.98915562877263,belo horizonte,MG
30710,-19.913521316406,-43.95735564265109,belo horizonte,MG
30710,-19.916034978619717,-43.95521851333019,belo horizonte,MG
30710,-19.915612795169952,-43.96380288536562,belo horizonte,MG
30840,-19.891079580904844,-43.99423022788376,belo horizonte,MG
30840,-19.891562542876127,-44.001623681660746,belo horizonte,MG
30882,-19.885567704137557,-44.00816196779967,belo horizonte,MG
30840,-19.892226593398323,-44.00474301985106,belo horizonte,MG
30882,-19.88093012496336,-44.00761644147912,belo horizonte,MG
30882,-19.884107975301497,-44.00733222355594,belo horizonte,MG
31050,-19.900238441628133,-43.903489639426446,belo horizonte,MG
31050,-19.901974734952905,-43.90038942423104,belo horizonte,MG
31050,-19.89712047737897,-43.89691610560335,belo horizonte,MG
31140,-19.892338512349244,-43.9326199797449,belo horizonte,MG
31170,-19.881438098245752,-43.91679121149515,belo horizonte,MG
31130,-19.885618959201334,-43.93859494364943,belo horizonte,MG
31130,-19.89363843075192,-43.9464715818858,belo horizonte,MG
31130,-19.88852418273561,-43.93996875033993,belo horizonte,MG
31150,-19.87553457706714,-43.94176194140331,belo horizonte,MG
31140,-19.898676084915557,-43.92836170760002,belo horizonte,MG
31160,-19.8824409955566,-43.92902237968148,belo horizonte,MG
31160,-19.8817056036701,-43.928928083270776,belo horizonte,MG
31150,-19.877539190045567,-43.94065141090745,belo horizonte,MG
31170,-19.88777090175424,-43.921303653211325,belo horizonte,MG
31170,-19.88880140689013,-43.92117948291889,belo horizonte,MG
31140,-19.896916138496152,-43.93228749347912,belo horizonte,MG
31160,-19.884874400773292,-43.93457104677127,belo horizonte,MG
31150,-19.878429614490138,-43.95018434984706,belo horizonte,MG
31275,-19.8566927082925,-43.9760083297362,belo horizonte,MG
31275,-19.857239391078423,-43.97232295628714,belo horizonte,MG
31275,-19.85961680682671,-43.964244838738566,belo horizonte,MG
31255,-19.878513898894187,-43.95694702879617,belo horizonte,MG
31255,-19.86314751067581,-43.94759366472388,belo horizonte,MG
31255,-19.861280696087476,-43.94947121677527,belo horizonte,MG
31365,-19.85564348987244,-44.010183594494826,belo horizonte,MG
31365,-19.874087737722864,-44.00196617943904,belo horizonte,MG
31365,-19.853231721286324,-44.00761865562766,belo horizonte,MG
31578,-19.80791248819901,-44.000379712735885,belo horizonte,MG
31578,-19.81471830099426,-44.00267575119264,belo horizonte,MG
31578,-19.81761115543304,-44.00264290313921,belo horizonte,MG
31748,-19.79768909694483,-43.93419895512006,belo horizonte,MG
31748,-19.801013772693143,-43.93973740259097,belo horizonte,MG
31748,-19.804090651682124,-43.94802529918065,belo horizonte,MG
31842,-19.840168078827364,-43.92329932223438,belo horizonte,MG
31842,-19.837843574528204,-43.92258296350051,belo horizonte,MG
31842,-19.83786141825844,-43.92284853649948,belo horizonte,MG
32010,-19.940393531428462,-44.06063257014001,contagem,MG
32010,-19.93011293580616,-44.08215998638758,contagem,MG
32010,-19.9404899448298,-44.06607093804037,contagem,MG
32110,-19.88575709625392,-44.01809003760589,contagem,MG
32185,-19.849882697848685,-44.02029046658248,contagem,MG
32110,-19.8805102490405,-44.016969213665206,contagem,MG
32110,-19.88856573580413,-44.0181162542333,contagem,MG
32185,-19.84932591515121,-44.02607720402293,contagem,MG
32185,-19.852212459843773,-44.02261411849137,contagem,MG
32310,-19.944519773919623,-44.03388528779314,contagem,MG
32310,-19.938929651882983,-44.029825450904696,contagem,MG
32310,-19.936358374997376,-44.039123165612814,contagem,MG
33080,-19.820014513528548,-43.83030225884891,santa luzia,MG
33080,-19.81128130432992,-43.88710685780949,santa luzia,MG
33080,-19.81024355493197,-43.88590883162395,santa luzia,MG
33400,-19.5921849600698,-43.90098205233704,lagoa santa,MG
33400,-19.647294317081787,-43.90621965854088,lagoa santa,MG
33400,-19.63116523141775,-43.879407128903416,lagoa santa,MG
33913,-19.779029422913744,-44.0229254812176,ribeirao das neves,MG
33913,-19.78055310629584,-44.0216673373536,ribeirao das neves,MG
33913,-19.78265737731687,-44.02011714073736,ribeirao das neves,MG
34001,-19.989306206863183,-43.85077859693365,nova lima,MG
34001,-19.987130856682995,-43.852090267247576,nova lima,MG
34001,-19.99119221002285,-43.8362293500484,nova lima,MG
35500,-20.146615317146374,-44.892591683425806,divinopolis,MG
35570,-20.474084262411907,-45.424321458052006,formiga,MG
35570,-20.455227067319136,-45.4143406882213,formiga,MG
35500,-20.146235456639232,-44.88973120210128,divinopolis,MG
35500,-20.145869702302672,-44.89422040844313,divinópolis,MG
35570,-20.470023259841707,-45.43031617276932,formiga,MG
35530,-20.43773362250285,-44.75914024487753,claudio,MG
35530,-20.44685016580202,-44.77449870604912,claudio,MG
35530,-20.44176581018382,-44.76227681855618,claudio,MG
35920,-19.770824131113795,-43.02637346071022,nova era,MG
35920,-19.76223070159632,-43.03446658711485,nova era,MG
35920,-19.77360667225445,-43.04050373126735,nova era,MG
36010,-21.76282506633389,-43.34295644532287,juiz de fora,MG
36016,-21.772205528997677,-43.35345796280802,juiz de fora,MG
36050,-21.729309223700177,-43.34147826034389,juiz de fora,MG
36010,-21.764698072162275,-43.34385229087078,juiz de fora,MG
36016,-21.77224356174625,-43.352949462808,juiz de fora,MG
36016,-21.771350382661332,-43.357974409578816,juiz de fora,MG
36033,-21.785166523457747,-43.360415544405335,juiz de fora,MG
36010,-21.763155758901437,-43.34902366676808,juiz de fora,MG
36050,-21.737808618096818,-43.34915980766342,juiz de fora,MG
36033,-21.788942605603346,-43.36120520774424,juiz de fora,MG
36050,-21.725340653067107,-43.34266359977497,juiz de fora,MG
36033,-21.784373130446077,-43.36591350098096,juiz de fora,MG
36157,-21.509210218328228,-43.32506142162322,piau,MG
36157,-21.50456533461882,-43.31640084844207,piau,MG
36157,-21.50861849999999,-43.32580425,piau,MG
36205,-21.216647501342187,-43.75240420003465,barbacena,MG
36205,-21.21993871889983,-43.75936157001649,barbacena,MG
36205,-21.22061347463907,-43.754999718236384,barbacena,MG
36570,-20.721937677884224,-42.86601159708953,vicosa,MG
36570,-20.757372421316987,-42.87862027539324,vicosa,MG
36570,-20.754356696734707,-42.890861002371565,vicosa,MG
36884,-21.12842778573488,-42.37999506994058,muriae,MG
36884,-21.127129690259093,-42.37793643796528,muriae,MG
36884,-21.1310505,-42.39279899999998,muriae,MG
36930,-19.995880691249347,-42.05967924071428,simonesia,MG
36930,-20.123170635980923,-42.008307780040894,simonésia,MG
36930,-20.118586658766404,-41.99733541785648,simonesia,MG
37165,-21.11244619821393,-45.83234349689595,campo do meio,MG
37165,-21.11121914634684,-45.82797414395877,campo do meio,MG
37165,-21.105848474648,-45.82944966323198,campo do meio,MG
37175,-20.944705621834668,-45.82709818233235,ilicinea,MG
37175,-20.935942214243493,-45.82479935306044,ilicinea,MG
37175,-20.945366562866614,-45.82767427119441,ilicinea,MG
37200,-21.24898018734491,-44.99817928074323,lavras,MG
37200,-21.2600451770291,-44.99611985493299,lavras,MG
37200,-21.2426989838444,-45.00270320663618,lavras,MG
37410,-21.69216794221008,-45.25804903964345,tres coracoes,MG
37443,-21.956309999999995,-44.882378788136165,baependi,MG
37443,-21.957686037543912,-44.88693038054984,baependi,MG
37410,-21.698903984181054,-45.25523274437574,tres coracoes,MG
37410,-21.69175804531425,-45.252382700671625,tres coracoes,MG
37443,-21.9589155,-44.893152,baependi,MG
37502,-22.43106190186255,-45.45559685991584,itajuba,MG
37502,-22.434336178502157,-45.43766252456401,itajuba,MG
37504,-22.42451926871875,-45.468141657836526,itajuba,MG
37504,-22.428611714883004,-45.496843068009206,itajuba,MG
37502,-22.43021271281865,-45.45809453397067,itajubá,MG
37504,-22.428405039953,-45.49751943881221,itajubá,MG
37580,-22.42880507067007,-46.569550269431765,monte siao,MG
37540,-22.243203015748463,-45.71330344759827,santa rita do sapucai,MG
37580,-22.43499539028082,-46.57283594701967,monte siao,MG
37540,-22.2541989719852,-45.69671797402734,santa rita do sapucai,MG
37540,-22.243859164085897,-45.71213171938752,santa rita do sapucai,MG
37570,-22.284424958581678,-46.37397062423884,ouro fino,MG
37580,-22.42595319219221,-46.57883749112772,monte siao,MG
37564,-22.264093569966427,-46.15856420525942,borda da mata,MG
37570,-22.26341907393288,-46.36539351251354,ouro fino,MG
37570,-22.285498508888047,-46.36405070833008,ouro fino,MG
37564,-22.324906156174038,-46.0597387675012,borda da mata,MG
37564,-22.276943929547784,-46.16606415166791,borda da mata,MG
37584,-22.15937587770692,-46.04402732344177,congonhal,MG
37584,-22.151010228755645,-46.04045325297178,congonhal,MG
37584,-22.151853952441904,-46.04446990132113,congonhal,MG
37600,-22.61840566392406,-46.05692385089537,cambui,MG
37600,-22.61171478963672,-46.05657466686648,cambuí,MG
37600,-22.6140417431707,-46.05707565245637,cambui,MG
37655,-22.772937340302025,-46.22335095804688,itapeva,MG
37660,-22.551107403951946,-45.77715379701644,paraisopolis,MG
37655,-22.767785898748805,-46.220004346935454,itapeva,MG
37655,-22.77296711465843,-46.22090187092637,itapeva,MG
37660,-22.551259911607463,-45.78043647868896,paraisopolis,MG
37660,-22.55207682541683,-45.77873658498528,paraisopolis,MG
38082,-19.74407500582838,-47.90288184540368,uberaba,MG
38082,-19.748190132667773,-47.8974332514571,uberaba,MG
38082,-19.755379110190976,-47.89856613558197,uberaba,MG
38280,-19.72379754927861,-50.18472635169813,iturama,MG
38230,-20.28106922622964,-49.20926164154711,fronteira,MG
38230,-20.277536292924275,-49.20930682434438,fronteira,MG
38280,-19.729932268630243,-50.189815193802026,iturama,MG
38280,-19.721828482638525,-50.20168013147301,iturama,MG
38230,-20.28560838094217,-49.20651261992248,fronteira,MG
38401,-18.882476025535222,-48.2792850313636,uberlandia,MG
38440,-18.65223568071188,-48.19343213192182,araguari,MG
38440,-18.65005688716443,-48.19506965625226,araguari,MG
38408,-18.925348871775626,-48.24236513543774,uberlandia,MG
38401,-18.89666812461769,-48.30990708604074,uberlandia,MG
38408,-18.918517588954924,-48.26226926380634,uberlandia,MG
38408,-18.927277526272604,-48.24445408653066,uberlandia,MG
38401,-18.88783141326678,-48.27892001249349,uberlândia,MG
38440,-18.64906148486714,-48.1910192001632,araguari,MG
38570,-17.767613654159536,-47.09538818396859,guarda-mor,MG
38570,-17.77209858974925,-47.09378243307182,guarda-mor,MG
38570,-17.768646257738613,-47.10062274073765,guarda-mor,MG
38600,-17.211337793818256,-46.886436092783214,paracatu,MG
38600,-17.225342099281256,-46.8806648095217,paracatu,MG
38600,-17.21851623984817,-46.87893410057389,paracatu,MG
38700,-18.60497691187199,-46.52154885505743,patos de minas,MG
38700,-18.59062848597947,-46.51305630683157,patos de minas,MG
38700,-18.58865644973159,-46.51525043744666,patos de minas,MG
39100,-18.2339841777334,-43.59364621093363,diamantina,MG
39100,-18.239268897570597,-43.62431786143054,diamantina,MG
39100,-18.24198557249098,-43.63106671788609,diamantina,MG
39390,-17.126574817685405,-43.81059822795839,bocaiuva,MG
39390,-17.107067839506396,-43.81675251308608,bocaiuva,MG
39390,-17.112548566913933,-43.80602232937073,bocaiúva,MG
39690,-17.84600196564932,-42.074535098920734,malacacheta,MG
39690,-17.838013632551274,-42.0814290606455,malacacheta,MG
39690,-17.8543769198193,-42.0797876487154,malacacheta,MG
39802,-17.877614947753674,-41.50059971564279,teofilo otoni,MG
39802,-17.874077328510275,-41.50320061345207,teofilo otoni,MG
39802,-17.868510473303612,-41.51072761513846,teofilo otoni,MG
41510,-12.913388098534217,-38.3535914984708,salvador,BA
41510,-12.842666999999995,-38.36192849999999,salvador,BA
41510,-12.950523844799465,-38.44858246560162,salvador,BA
41680,-12.951849983601576,-38.40262950983905,salvador,BA
41680,-12.958419975341032,-38.40532922491144,salvador,BA
41680,-12.950272776768797,-38.39475825407012,salvador,BA
41720,-12.973746698857436,-38.43905887177561,salvador,BA
41720,-12.969078412856598,-38.42940278793993,salvador,BA
41720,-12.97203313788518,-38.43496406674155,salvador,BA
41830,-13.00486273633788,-38.46539390896759,salvador,BA
41830,-13.002681111575948,-38.459685771856414,salvador,BA
41830,-13.002264618096827,-38.46095964876795,salvador,BA
41820,-12.98158709241737,-38.45526521634257,salvador,BA
41820,-12.981185675543909,-38.4538444149402,salvador,BA
41820,-12.988926167638056,-38.45463167430315,salvador,BA
44082,-12.263456068378396,-38.9293114047869,feira de santana,BA
44082,-12.2589281786458,-38.93144162715996,feira de santana,BA
44082,-12.261563999999993,-38.92959062323271,feira de santana,BA
44200,-12.548774551976832,-38.71258824955349,santo amaro,BA
44200,-12.55116894819062,-38.70708921289294,santo amaro,BA
44200,-12.558532908222006,-38.699329926375896,santo amaro,BA
44380,-12.655868277332464,-39.10044839031422,cruz das almas,BA
44380,-12.66900824783574,-39.10256707248722,cruz das almas,BA
44380,-12.671070188258728,-39.10051424365727,cruz das almas,BA
45028,-14.859266906639837,-40.817382610599694,vitoria da conquista,BA
45028,-14.866722135463316,-40.819698200586416,vitoria da conquista,BA
45028,-14.86454204494485,-40.821350845251935,vitória da conquista,BA
45710,-15.119168211880428,-40.06723059750183,itororo,BA
45710,-15.116827700165596,-40.06976319360181,itororo,BA
45710,-15.116913427617371,-40.06881297042518,itororó,BA
45836,-17.03045192465799,-39.54123165657179,itamaraju,BA
45836,-17.042940553309542,-39.52781712567924,itamaraju,BA
45836,-17.04860171201054,-39.54886712416537,itamaraju,BA
45930,-18.07497921030804,-39.54390851092875,mucuri,BA
45930,-18.086272315000045,-39.55242804471887,mucuri,BA
45930,-18.085046190256158,-39.54771927619286,mucuri,BA
47850,-12.08678562555841,-45.79992414323213,luis eduardo magalhaes,BA
47850,-12.08347943934727,-45.813328644969225,luís eduardo magalhães,BA
47850,-12.075701813008486,-45.77022760525661,luis eduardo magalhaes,BA
47950,-12.234753551058445,-44.41808211184115,cristopolis,BA
47950,-12.23746036691868,-44.41974426994281,cristopolis,BA
47950,-12.230346065439104,-44.36358692474517,cristopolis,BA
48080,-12.131446680472528,-38.43135914903751,alagoinhas,BA
48080,-12.127503644834707,-38.44015102882709,alagoinhas,BA
48080,-12.12554532768615,-38.43700111977262,alagoinhas,BA
48790,-10.960619571867698,-38.78738239695715,tucano,BA
48790,-10.966889256403734,-38.78528484065432,tucano,BA
48790,-10.96539134186946,-38.785240224142704,tucano,BA
49050,-10.927157352800547,-37.06307868960052,aracaju,SE
49050,-10.923043499999997,-37.05739199999999,aracaju,SE
49050,-10.928627625281525,-37.06629520093491,aracaju,SE
49490,-10.71619120666806,-38.16969037202442,poco verde,SE
49490,-10.709710242381956,-38.18403128678899,poco verde,SE
49490,-10.709710242381956,-38.18403128678899,poco verde,SE
50771,-8.089194059120523,-34.92564794532288,recife,PE
50771,-8.086143069940565,-34.92753741104508,recife,PE
50771,-8.089024589139996,-34.92608216658377,recife,PE
50810,-8.032302911189309,-34.954410332217705,recife,PE
50810,-8.036694433025387,-34.953932735110094,recife,PE
50810,-8.044553228245642,-34.96070067170738,recife,PE
51020,-8.109659996393315,-34.89334721273588,recife,PE
51021,-8.124466128224375,-34.896920107276785,recife,PE
51020,-8.110652448237063,-34.89402502039934,recife,PE
51020,-8.11061280238331,-34.88941842368278,recife,PE
51021,-8.122080310577623,-34.90103471065842,recife,PE
51021,-8.122733756686051,-34.902862133872254,recife,PE
51250,-8.138173275583135,-34.9322264583223,recife,PE
51250,-8.132082223700172,-34.93938027407813,recife,PE
51250,-8.140241672722615,-34.92262337160403,recife,PE
53437,-7.930176473795966,-34.826440694351234,paulista,PE
53437,-7.925901556941986,-34.82318130325745,paulista,PE
53437,-7.927571269470229,-34.82975936506257,paulista,PE
54080,-8.110529968636387,-35.01942476643208,jaboatao dos guararapes,PE
54080,-8.109887922998684,-35.019532192235644,jaboatao dos guararapes,PE
54080,-8.112535731894486,-35.02073552720865,jaboatao dos guararapes,PE
54705,-8.003074097409037,-35.020456108661755,sao lourenco da mata,PE
54705,-8.00003920622758,-35.01702684278095,sao lourenco da mata,PE
54705,-8.008447654360069,-35.01412583110639,sao lourenco da mata,PE
55170,-8.151652952943909,-36.36954681604157,brejo da madre de deus,PE
55170,-8.141598793921055,-36.37414308998078,brejo da madre de deus,PE
55170,-8.14413259041812,-36.37049423803952,brejo da madre de deus,PE
55296,-8.892888006125926,-36.48858119678388,garanhuns,PE
55296,-8.885927687920965,-36.47770514835469,garanhuns,PE
55296,-8.891909988062764,-36.48906447437488,garanhuns,PE
55644,-8.208423317991008,-35.56779396710883,gravata,PE
55644,-8.205491534017991,-35.5793609815339,gravata,PE
55644,-8.21050694258934,-35.57069724039359,gravata,PE
55814,-7.845083036047171,-35.25775907209436,carpina,PE
55814,-7.84624855481871,-35.26914405639705,carpina,PE
55814,-7.845797449074695,-35.26439140005228,carpina,PE
56250,-7.756134708582977,-40.2708052522259,trindade,PE
56250,-7.76790760185141,-40.2691442714129,trindade,PE
56250,-7.756950631526346,-40.26990534993815,trindade,PE
56304,-9.39083242853022,-40.50556809146507,petrolina,PE
56304,-9.395663333526782,-40.49744581746594,petrolina,PE
56304,-9.39145762003006,-40.51188729225575,petrolina,PE
57017,-9.640899000000005,-35.74474649999999,maceio,AL
57017,-9.62798573910784,-35.74841986733222,maceio,AL
57017,-9.641350394830855,-35.74486682072875,maceio,AL
58078,-7.180554059120531,-34.88242913849615,joao pessoa,PB
58078,-7.179637620318525,-34.881985341652765,joao pessoa,PB
58078,-7.179476134052754,-34.88008443949448,joao pessoa,PB
58880,-6.3798659151622745,-37.82503164805101,brejo dos santos,PB
58880,-6.379350333758686,-37.82450327954918,brejo dos santos,PB
58880,-6.375445518292321,-37.82731074303162,brejo dos santos,PB
59069,-5.8450761509896445,-35.2423493336027,natal,RN
59069,-5.844866164868095,-35.24409619288482,natal,RN
59069,-5.843621388020015,-35.24258383542035,natal,RN
59151,-5.882257292719153,-35.2040340366164,parnamirim,RN
59151,-5.886745037993666,-35.1998641677192,parnamirim,RN
59151,-5.8891653214937145,-35.19860800719578,parnamirim,RN
60175,-3.723440428156569,-38.47693909661432,fortaleza,CE
60175,-3.7373759999999976,-38.482497,fortaleza,CE
60175,-3.72483390768213,-38.48962238094887,fortaleza,CE
60320,-3.727902784537524,-38.560445470261314,fortaleza,CE
60320,-3.729637728836056,-38.55924703052688,fortaleza,CE
60320,-3.732417858733884,-38.560136081597335,fortaleza,CE
60763,-3.8169543789999807,-38.592254999999966,fortaleza,CE
60763,-3.8068805152885816,-38.57887491184924,fortaleza,CE
60763,-3.810668858156957,-38.59527760906578,fortaleza,CE
62030,-3.668229235718116,-40.37281407181986,sobral,CE
62030,-3.682633499999995,-40.35113774999999,sobral,CE
62030,-3.678266239120344,-40.366484942942456,sobral,CE
62380,-4.166813756806272,-40.75206516990775,guaraciaba do norte,CE
62380,-4.210607999999947,-40.94334349999997,guaraciaba do norte,CE
62380,-4.164777426067788,-40.754229775440464,guaraciaba do norte,CE
62400,-2.906605966187089,-40.84265447432061,camocim,CE
62400,-2.8991131848888845,-40.8474094981504,camocim,CE
62400,-2.911669132675028,-40.84253731122745,camocim,CE
62700,-4.35771145747809,-39.31491288210802,caninde,CE
62700,-4.3609093555941785,-39.32066460124532,caninde,CE
62700,-4.343906827753538,-39.3064539246816,caninde,CE
63011,-7.198938075795342,-39.31943129384031,juazeiro do norte,CE
63011,-7.1985094407354575,-39.31943366198981,juazeiro do norte,CE
63011,-7.1985094407354575,-39.31943366198981,juazeiro do norte,CE
63125,-7.236980312203903,-39.39516068035979,crato,CE
63125,-7.237030326362077,-39.39620910250963,crato,CE
63125,-7.237030326362077,-39.39620910250963,crato,CE
63515,-6.252816380707373,-39.19933766893757,quixelô,CE
63515,-6.252661170677467,-39.20062262913047,quixelo,CE
63515,-6.251744475085992,-39.19750238595631,quixelo,CE
64260,-4.266378331490602,-41.77837489461923,piripiri,PI
64260,-4.266288384131785,-41.778385077339095,piripiri,PI
64260,-4.283238295068084,-41.77154566247296,piripiri,PI
65072,-2.546079233971952,-44.3089863702464,são luís,MA
65066,-2.5070346576439486,-44.21214992867017,sao luis,MA
65066,-2.507167330284464,-44.220594069940574,sao luis,MA
65067,-2.4863595238302167,-44.2333616871893,sao luis,MA
65066,-2.5222770000000003,-44.22428321678032,sao luis,MA
65072,-2.502693973706088,-44.2513815357283,sao luis,MA
65072,-2.502964844397259,-44.24609333467209,sao luis,MA
65067,-2.5130544979804834,-44.24251745347817,sao luis,MA
65067,-2.5095554228557084,-44.22854208548138,sao luis,MA
65740,-4.751404235220042,-44.93839063876921,pocao de pedras,MA
65790,-5.573837987577579,-44.38433463702893,sao domingos do maranhao,MA
65740,-4.751735931364981,-44.94377672198176,pocao de pedras,MA
65740,-4.752511484851188,-44.9428579899008,pocao de pedras,MA
65790,-5.580371713667304,-44.38358201022786,sao domingos do maranhao,MA
65790,-5.579341079765696,-44.3860931372658,sao domingos do maranhao,MA
66040,-1.455169760979064,-48.48183489231919,belem,PA
66080,-1.4219309958450534,-48.46648868235325,belem,PA
66040,-1.459419420508802,-48.47759971717929,belem,PA
66040,-1.4564705087998835,-48.47786966472387,belem,PA
66080,-1.4381932096326424,-48.45954742893308,belem,PA
66080,-1.4384237429769782,-48.45920274801048,belem,PA
66914,-1.353804369698152,-48.43681520053087,belem,PA
66914,-1.362397821670602,-48.4274222764567,belém,PA
66914,-1.146408353347066,-48.460487419673065,belem,PA
69037,-3.0759726414735384,-60.0860595364418,manaus,AM
69037,-3.077677257285473,-60.0627065656414,manaus,AM
69037,-3.0598079281426678,-60.10137448726663,manaus,AM
69018,-2.973389492942136,-60.00682927953094,manaus,AM
69018,-2.973389492942136,-60.00682927953094,manaus,AM
69018,-2.973389492942136,-60.00682927953094,manaus,AM
69908,-10.013767311448731,-67.78332046811606,rio branco,AC
69908,-10.01606252174253,-67.78376044050445,rio branco,AC
69908,-9.953039001384973,-67.8190379568354,rio branco,AC
70673,-15.806524500000004,-47.93582925,brasilia,DF
70673,-15.806308499999997,-47.93544675,brasília,DF
70673,-15.795504,-47.92143599999999,cruzeiro,DF
70680,-15.78404999999995,-47.91689999999997,brasília,DF
70680,-15.78410999999994,-47.91691999999995,brasilia,DF
70680,-15.78410999999994,-47.91691999999995,brasilia,DF
70740,-15.769799999999991,-47.89016774999999,brasilia,DF
70740,-15.765612972963996,-47.892148256759,brasilia,DF
70740,-15.765668999999995,-47.892885750000005,brasilia,DF
70856,-15.761172953338969,-47.878636368437625,brasilia,DF
70856,-15.761172953338969,-47.878636368437625,brasilia,DF
70856,-15.7623885,-47.87765099999999,brasília,DF
71015,-15.825499262113878,-47.98823901541496,brasília,DF
71015,-15.821065003133326,-47.983786598612845,brasilia,DF
71015,-15.822164539142674,-47.99069104115812,brasilia,DF
71691,-15.906466093180695,-47.77423989072256,brasilia,DF
71691,-15.894328111645605,-47.77439500277818,brasilia,DF
71691,-15.902972343891031,-47.76640033122178,brasilia,DF
71937,-15.838387228836044,-48.01147928126522,brasilia,DF
71937,-15.839384411644902,-48.014265765391215,brasilia,DF
71937,-15.839026321607037,-48.01465233257496,brasilia,DF
72450,-16.008511777961637,-48.05001692124417,brasilia,DF
72460,-16.02294658397918,-48.05071815778448,brasilia,DF
72801,-16.256510999999996,-47.96285546547072,luziania,GO
72801,-16.2569797242301,-47.95685184425948,luziania,GO
72801,-16.265922254172416,-47.95425831835493,luziânia,GO
73360,-15.62299518535027,-47.65010744842545,brasilia,DF
73360,-15.62301124106531,-47.64980573478033,brasília,DF
73360,-15.624190038979677,-47.64854974325019,brasilia,DF
73780,-14.980008322372788,-47.77846316061065,agua fria de goias,GO
73780,-14.980792168683728,-47.78200885238313,agua fria de goias,GO
73780,-14.981667360505137,-47.78028311107051,água fria de goiás,GO
73752,-15.454584999999952,-47.60120021499995,planaltina,GO
73752,-15.454584999999952,-47.60120021499995,planaltina,GO
73752,-15.457427299684865,-47.610123386830345,planaltina,GO
73900,-14.078271318010032,-46.35957202767279,posse,GO
73900,-14.092741608399342,-46.36296411303754,posse,GO
73900,-14.083866579069667,-46.3573275232512,posse,GO
74160,-16.696446874943895,-49.26452440440847,goiania,GO
74160,-16.696446874943895,-49.26452440440847,goiania,GO
74160,-16.696446874943895,-49.26452440440847,goiania,GO
74366,-16.715153857534975,-49.32516023026103,goiania,GO
74355,-16.774395987487942,-49.35625534901799,goiania,GO
74366,-16.715738999999946,-49.331464999999966,goiania,GO
74366,-16.71428411039886,-49.32277471537811,goiania,GO
74355,-16.766527729491422,-49.36882923625348,goiania,GO
74355,-16.776283499999998,-49.35455549999999,goiania,GO
74323,-16.69955774566663,-49.31646534449651,goiânia,GO
74323,-16.69955774566663,-49.31646534449651,goiania,GO
74323,-16.700144287105726,-49.31577333431691,goiania,GO
74645,-16.671296999999946,-49.23724849999997,goiania,GO
74645,-16.662430618165967,-49.25200138931166,goiania,GO
74645,-16.671296999999946,-49.23724849999997,goiania,GO
74620,-16.66460157672196,-49.22295154031332,goiânia,GO
74620,-16.65899323194164,-49.223297172420565,goiânia,GO
74620,-16.668329842666463,-49.22907472213878,goiania,GO
74930,-16.77015400112626,-49.34004189470734,aparecida de goiania,GO
74930,-16.758919587806496,-49.34392849407431,aparecida de goiania,GO
74930,-16.767097199299716,-49.343609723954856,aparecida de goiania,GO
75106,-16.35896592547895,-48.94378041308836,anapolis,GO
75106,-16.366526757673046,-48.948288831831896,anapolis,GO
75106,-16.361400079876056,-48.94771527896369,anapolis,GO
75400,-16.33868934903781,-49.51475360384877,inhumas,GO
75400,-16.350165949073535,-49.51032143868536,inhumas,GO
75400,-16.352415110802,-49.50112552132601,inhumas,GO
75805,-17.876500006057867,-51.71943343997603,jatai,GO
75805,-17.876341627313806,-51.726448331366086,jataí,GO
75805,-17.87712883007008,-51.718393855161736,jatai,GO
76812,-8.782796007707294,-63.845103578708766,porto velho,RO
76812,-8.77255085513856,-63.86766837289317,porto velho,RO
76812,-8.778099026586242,-63.85718418578921,porto velho,RO
76908,-10.882510303598329,-61.92569214064854,ji-parana,RO
76908,-10.874133867504876,-61.91765844675622,ji-paraná,RO
76908,-10.88340328817014,-61.919945855120574,ji-parana,RO
76980,-12.746557845117692,-60.145102048037096,vilhena,RO
76980,-12.747185690089552,-60.14035848569021,vilhena,RO
